chargeback_id,customer_id,archetype,reason_code,merchant_category,amount,delivery_confirmed,three_d_secure,device_fingerprint_match,ip_geolocation_match,customer_email_opened,customer_tenure_days,customer_prior_disputes,transaction_velocity_24h,days_since_transaction,amount_vs_customer_avg,transaction_date,dispute_date,tracking_id,delivery_timestamp,merchant_policy,hidden_adjudicator_strictness,month_index,procedural_flip,won,split,generation_seed
ce67f2a6f675,cust_27371,unauthorized_3ds,unauthorized,travel,4065.73,1,0,1,1.0,1.0,735,0,1,22,0.647,2025-05-15,2025-06-06,TRK199521674,2025-05-15 21:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1721,4,0,0,train,101
39d63da9fa2a,cust_44210,no_evidence,not_as_described,ecommerce,1990.88,1,0,1,1.0,0.0,0,2,2,37,0.82,2025-06-03,2025-07-10,TRK290695111,2025-06-06 10:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0118,5,0,0,train,101
00ff85af78ac,cust_98289,high_velocity_attack,unauthorized,ecommerce,1428.49,1,0,0,,0.0,37,0,7,6,3.579,2025-06-23,2025-06-29,TRK132210550,2025-06-24 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2233,5,0,1,train,101
64ba0b46cceb,cust_70584,high_velocity_attack,unauthorized,ecommerce,2747.94,0,0,0,0.0,0.0,0,0,12,13,0.778,2025-05-25,2025-06-07,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0076,4,0,0,train,101
fe10693afa83,cust_42423,inr_delivery_confirmed,item_not_received,fashion,4689.76,1,0,1,1.0,0.0,686,3,2,9,1.294,2025-07-11,2025-07-20,TRK623125280,2025-07-14 01:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0444,6,0,1,train,101
2c1e5774c4d9,cust_11915,high_velocity_attack,unauthorized,ecommerce,1535.29,0,0,0,0.0,1.0,0,0,6,11,2.76,2025-06-18,2025-06-29,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0493,5,0,1,train,101
e8aa55b98304,cust_78498,unauthorized_3ds,unauthorized,ecommerce,6527.56,0,1,0,1.0,0.0,86,0,1,18,1.63,2025-04-17,2025-05-05,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.232,3,0,1,train,101
7de77c9bceb6,cust_79955,high_velocity_attack,unauthorized,ecommerce,359.68,1,0,1,0.0,0.0,69,0,8,6,3.385,2025-03-13,2025-03-19,TRK710971268,2025-03-14 07:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.093,2,0,0,train,101
04566aebf09f,cust_22313,inr_delivery_confirmed,item_not_received,fashion,3763.37,1,1,1,1.0,1.0,801,0,2,21,0.876,2025-03-16,2025-04-06,TRK656728498,2025-03-18 01:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.2156,2,0,1,train,101
a6b409e662d5,cust_29383,high_velocity_attack,unauthorized,travel,1079.51,0,0,1,0.0,0.0,10,1,7,5,2.674,2025-06-21,2025-06-26,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1212,5,0,0,train,101
fa48980d2426,cust_53691,inr_delivery_confirmed,item_not_received,ecommerce,2822.03,1,1,1,1.0,1.0,631,3,1,17,,2025-02-24,2025-03-13,TRK399065156,2025-02-25 20:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0512,1,0,0,train,101
c7d5306447db,cust_59542,friendly_fraud_long_tenure,item_not_received,fashion,2972.63,1,1,0,1.0,1.0,913,2,2,16,1.201,2025-04-17,2025-05-03,TRK502190391,2025-04-18 07:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.3098,3,0,1,train,101
5ca0b5a7fbd6,cust_53909,friendly_fraud_long_tenure,item_not_received,subscriptions,3042.25,0,1,1,1.0,,555,1,1,40,1.947,2025-04-27,2025-06-06,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0759,3,0,0,train,101
f415d811bfe2,cust_24944,unauthorized_3ds,unauthorized,travel,5875.02,0,1,1,0.0,0.0,435,1,1,1,0.367,2025-08-08,2025-08-09,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.2169,7,0,1,train,101
8aa0d83eb7ce,cust_46322,unauthorized_3ds,unauthorized,travel,1124.95,0,1,1,0.0,1.0,502,1,1,16,1.501,2025-07-12,2025-07-28,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.2065,6,0,0,train,101
4df5ea061968,cust_60386,friendly_fraud_long_tenure,unauthorized,ecommerce,2482.79,1,1,1,0.0,1.0,1272,3,1,17,2.006,2025-04-18,2025-05-05,TRK222376307,2025-04-21 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.007,3,0,1,train,101
3f53c6a327c4,cust_61469,friendly_fraud_long_tenure,item_not_received,fashion,12554.03,1,0,0,1.0,1.0,951,1,2,16,2.843,2025-08-22,2025-09-07,TRK307118280,2025-08-24 07:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0121,7,0,1,train,101
d9eb606ebbb4,cust_18501,inr_delivery_confirmed,item_not_received,grocery,4929.41,1,1,0,1.0,1.0,480,1,1,28,0.827,2025-02-07,2025-03-07,TRK600689075,2025-02-09 12:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0505,1,0,1,train,101
1cb0578c81d8,cust_99082,unauthorized_3ds,unauthorized,ecommerce,6927.93,1,1,1,,1.0,961,2,2,1,0.652,2025-03-27,2025-03-28,TRK484701395,2025-03-27 20:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0828,2,0,0,train,101
560020bfef05,cust_20908,inr_delivery_confirmed,item_not_received,fashion,3958.65,1,0,0,0.0,1.0,474,1,1,11,0.962,2025-04-12,2025-04-23,TRK125905676,2025-04-15 18:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.058,3,0,1,train,101
8dd0b533e6cc,cust_85720,unauthorized_3ds,unauthorized,ecommerce,2651.36,1,1,0,1.0,0.0,863,0,1,24,1.301,2025-02-13,2025-03-09,TRK360925446,2025-02-15 09:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0531,1,0,1,train,101
ffd53b41b060,cust_18083,friendly_fraud_long_tenure,not_as_described,subscriptions,6910.31,1,0,1,1.0,0.0,855,2,1,11,0.705,2025-07-14,2025-07-25,TRK184165568,2025-07-15 08:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0055,6,0,0,train,101
2bda87a72bdb,cust_31573,inr_delivery_confirmed,item_not_received,fashion,4579.96,1,1,0,0.0,1.0,1052,0,2,7,1.008,2025-05-07,2025-05-14,TRK786243917,2025-05-10 11:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.091,4,0,1,train,101
e2f30e2b8381,cust_24727,high_velocity_attack,unauthorized,digital_goods,2217.43,0,0,0,0.0,0.0,0,0,7,11,2.365,2025-05-13,2025-05-24,,,Digital items are non-refundable after delivery to the registered account.,0.0816,4,0,0,train,101
88d3f06a2055,cust_71620,no_evidence,item_not_received,services,20674.22,0,0,0,0.0,0.0,140,1,4,39,0.268,2025-04-15,2025-05-24,,,Service completion notes and customer confirmation emails are retained.,-0.23,3,0,0,train,101
80dc58bcb1be,cust_58415,no_evidence,unauthorized,digital_goods,5162.34,0,0,0,1.0,0.0,185,0,3,12,2.139,2025-09-05,2025-09-17,,,Digital items are non-refundable after delivery to the registered account.,-0.0579,8,0,0,train,101
a5736a107288,cust_64805,inr_delivery_confirmed,item_not_received,grocery,2391.3,1,0,0,1.0,1.0,7,0,2,19,0.905,2025-07-02,2025-07-21,TRK734712092,2025-07-05 22:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0254,6,0,1,train,101
60d0b004db53,cust_81807,high_velocity_attack,unauthorized,ecommerce,1231.3,1,0,0,0.0,0.0,97,0,7,11,,2025-02-22,2025-03-05,TRK338632992,2025-02-23 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0535,1,0,0,train,101
59d12f1d0994,cust_57577,friendly_fraud_long_tenure,not_as_described,fashion,2352.2,0,1,1,1.0,1.0,622,0,1,26,2.764,2025-04-25,2025-05-21,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1809,3,0,0,train,101
63191ba570de,cust_34925,unauthorized_3ds,unauthorized,ecommerce,5276.64,1,1,1,1.0,0.0,794,2,1,24,1.469,2025-08-24,2025-09-17,TRK442474906,2025-08-26 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0171,7,1,0,train,101
d30d6db10e4d,cust_39113,high_velocity_attack,unauthorized,ecommerce,1250.67,1,0,1,0.0,0.0,77,0,7,5,3.08,2025-06-10,2025-06-15,TRK463744108,2025-06-13 21:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1646,5,0,0,train,101
0c52daa13936,cust_94599,inr_delivery_confirmed,item_not_received,grocery,4224.96,0,1,1,0.0,1.0,298,0,1,22,0.828,2025-03-19,2025-04-10,,,Perishable goods are non-returnable after delivery confirmation.,0.034,2,0,1,train,101
cd3d21733484,cust_55871,friendly_fraud_long_tenure,not_as_described,digital_goods,3109.44,0,0,0,0.0,1.0,1147,1,1,27,,2025-03-16,2025-04-12,,,Digital items are non-refundable after delivery to the registered account.,0.1633,2,0,0,train,101
7dd0aab80aaf,cust_87638,inr_delivery_confirmed,item_not_received,grocery,9481.34,1,1,1,1.0,1.0,868,0,1,2,1.221,2025-03-02,2025-03-04,TRK202519230,2025-03-03 12:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.1637,2,0,1,train,101
894b9557e3a0,cust_87614,no_evidence,unauthorized,services,7612.05,0,0,0,0.0,0.0,97,1,1,29,1.278,2025-09-14,2025-10-13,,,Service completion notes and customer confirmation emails are retained.,-0.1065,8,0,0,train,101
cea083b09c5b,cust_85279,friendly_fraud_long_tenure,not_as_described,ecommerce,2797.37,1,0,1,1.0,1.0,780,2,2,17,,2025-07-15,2025-08-01,TRK467976880,2025-07-16 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0289,6,0,1,train,101
6a6359ef63c3,cust_68650,friendly_fraud_long_tenure,item_not_received,digital_goods,2417.96,1,1,1,1.0,0.0,1116,0,1,21,1.354,2025-07-14,2025-08-04,TRK216159088,2025-07-15 03:00:00,Digital items are non-refundable after delivery to the registered account.,0.0177,6,1,1,train,101
8e7ad91e842a,cust_93977,unauthorized_3ds,unauthorized,ecommerce,3305.66,1,1,1,1.0,1.0,482,0,1,12,0.186,2025-02-17,2025-03-01,TRK525024374,2025-02-20 12:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0104,1,0,1,train,101
8211b21cc7e1,cust_16126,inr_delivery_confirmed,item_not_received,grocery,2103.42,0,0,1,1.0,1.0,157,1,1,28,0.471,2025-07-06,2025-08-03,,,Perishable goods are non-returnable after delivery confirmation.,-0.3479,6,0,1,train,101
75cc62ebb436,cust_39948,unauthorized_3ds,unauthorized,travel,1962.13,0,1,0,0.0,1.0,290,0,1,20,0.984,2025-08-06,2025-08-26,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.2907,7,0,0,train,101
f252856e34d5,cust_82824,unauthorized_3ds,unauthorized,travel,1581.16,1,0,1,1.0,1.0,734,0,1,13,0.776,2025-04-15,2025-04-28,TRK945467456,2025-04-17 07:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1402,3,0,1,train,101
1051c9786e4a,cust_66944,high_velocity_attack,unauthorized,travel,2429.9,1,0,0,0.0,0.0,71,0,4,4,1.556,2025-04-20,2025-04-24,TRK771714908,2025-04-20 19:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0324,3,0,1,train,101
2bd8b90de5e9,cust_43657,inr_delivery_confirmed,item_not_received,fashion,6338.99,1,1,0,1.0,1.0,564,0,1,24,0.625,2025-09-20,2025-10-14,TRK934883198,2025-09-21 05:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0032,8,0,1,train,101
7a3833841933,cust_26588,no_evidence,item_not_received,digital_goods,8258.14,0,0,0,0.0,0.0,0,1,1,47,2.522,2025-02-15,2025-04-03,,,Digital items are non-refundable after delivery to the registered account.,-0.007,1,0,0,train,101
8e19d99b0797,cust_29095,inr_delivery_confirmed,item_not_received,ecommerce,8703.41,1,1,1,1.0,1.0,400,2,2,36,0.975,2025-04-24,2025-05-30,TRK181493425,2025-04-27 16:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.082,3,0,1,train,101
663557a3af28,cust_92378,friendly_fraud_long_tenure,item_not_received,ecommerce,4937.43,0,1,0,1.0,1.0,684,4,4,17,0.574,2025-04-20,2025-05-07,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0177,3,0,1,train,101
6d4a30880627,cust_97072,inr_delivery_confirmed,item_not_received,fashion,1922.83,0,0,1,1.0,1.0,500,0,1,8,1.188,2025-09-20,2025-09-28,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1485,8,0,0,train,101
9b7c4b4b86c4,cust_63726,high_velocity_attack,unauthorized,ecommerce,1067.08,0,0,1,0.0,0.0,0,0,12,5,1.282,2025-07-19,2025-07-24,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0394,6,1,1,train,101
84d06c5d34d1,cust_86614,high_velocity_attack,unauthorized,travel,6476.22,0,0,0,0.0,1.0,108,0,4,3,2.919,2025-08-04,2025-08-07,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1595,7,0,0,train,101
6605592fc361,cust_54149,friendly_fraud_long_tenure,item_not_received,ecommerce,3515.51,0,0,0,1.0,1.0,1118,4,1,21,0.259,2025-04-17,2025-05-08,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.021,3,0,0,train,101
6fe34f01e3b1,cust_52372,friendly_fraud_long_tenure,item_not_received,subscriptions,3957.31,1,0,1,,0.0,1285,1,2,30,1.779,2025-02-02,2025-03-04,TRK658204934,2025-02-04 16:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0226,1,1,0,train,101
5b4b8e27275f,cust_21388,unauthorized_3ds,unauthorized,travel,6287.46,1,1,1,1.0,1.0,377,0,1,5,1.715,2025-02-22,2025-02-27,TRK666118396,2025-02-23 14:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0465,1,0,1,train,101
2a56303c32c5,cust_87353,friendly_fraud_long_tenure,unauthorized,ecommerce,2335.14,0,1,1,0.0,1.0,1268,1,1,13,1.113,2025-02-11,2025-02-24,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0451,1,0,1,train,101
181627efec9c,cust_68778,inr_delivery_confirmed,item_not_received,ecommerce,1993.3,1,1,0,1.0,1.0,222,0,1,14,1.114,2025-02-03,2025-02-17,TRK232029972,2025-02-05 09:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0756,1,0,0,train,101
e18ec486157b,cust_99232,unauthorized_3ds,unauthorized,ecommerce,8402.45,0,0,1,1.0,0.0,309,0,3,11,1.52,2025-06-09,2025-06-20,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0387,5,0,1,train,101
e1c3e35f5235,cust_64487,unauthorized_3ds,unauthorized,ecommerce,4088.4,0,1,1,0.0,0.0,743,1,1,2,0.619,2025-04-24,2025-04-26,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1354,3,0,0,train,101
e64075dc51af,cust_25573,no_evidence,not_as_described,services,923.55,0,0,0,0.0,0.0,234,0,2,13,1.808,2025-03-12,2025-03-25,,,Service completion notes and customer confirmation emails are retained.,0.0328,2,0,0,train,101
8c0f4353b36a,cust_18362,no_evidence,unauthorized,services,6263.58,0,0,0,0.0,1.0,0,0,3,41,1.8,2025-06-04,2025-07-15,,,Service completion notes and customer confirmation emails are retained.,0.1151,5,0,1,train,101
6d3dd0cec046,cust_65489,no_evidence,item_not_received,services,2458.85,0,0,0,0.0,0.0,0,1,4,21,0.86,2025-02-03,2025-02-24,,,Service completion notes and customer confirmation emails are retained.,-0.2259,1,0,0,train,101
cec38fdaba48,cust_63360,inr_delivery_confirmed,item_not_received,grocery,3121.74,1,0,1,0.0,0.0,367,0,1,30,0.573,2025-03-02,2025-04-01,TRK807251553,2025-03-04 02:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.1309,2,0,1,train,101
3aa9289a91c0,cust_23867,high_velocity_attack,unauthorized,digital_goods,654.99,1,0,0,1.0,0.0,69,1,6,9,1.97,2025-06-14,2025-06-23,TRK616158097,2025-06-15 06:00:00,Digital items are non-refundable after delivery to the registered account.,-0.1643,5,0,1,train,101
fe9c2f15e9c4,cust_39007,unauthorized_3ds,unauthorized,ecommerce,7573.78,1,1,1,1.0,1.0,541,0,1,9,1.044,2025-04-10,2025-04-19,TRK233930166,2025-04-12 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1018,3,0,0,train,101
4888874cf606,cust_16973,no_evidence,not_as_described,digital_goods,5341.45,0,0,0,0.0,1.0,0,1,1,24,2.988,2025-02-08,2025-03-04,,,Digital items are non-refundable after delivery to the registered account.,0.2396,1,0,0,train,101
04023a1e3e60,cust_99137,high_velocity_attack,unauthorized,travel,2281.73,1,0,0,0.0,0.0,69,0,7,5,0.375,2025-08-04,2025-08-09,TRK467051827,2025-08-06 14:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0512,7,0,0,train,101
3101a370e0b5,cust_57222,no_evidence,unauthorized,services,558.14,0,0,0,0.0,0.0,0,1,1,23,3.156,2025-09-24,2025-10-17,,,Service completion notes and customer confirmation emails are retained.,0.1287,8,0,0,train,101
5eb7c8f2948b,cust_56873,high_velocity_attack,unauthorized,travel,1790.5,1,1,1,1.0,0.0,109,0,9,3,3.779,2025-05-25,2025-05-28,TRK870592209,2025-05-25 20:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0651,4,0,0,train,101
c646bf49afa6,cust_24700,friendly_fraud_long_tenure,unauthorized,subscriptions,10921.17,1,0,1,0.0,1.0,968,0,1,31,2.04,2025-07-15,2025-08-15,TRK301387176,2025-07-16 12:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1224,6,0,1,train,101
7d3a11857158,cust_97241,high_velocity_attack,unauthorized,digital_goods,4599.17,0,0,0,1.0,0.0,8,0,9,10,0.311,2025-02-03,2025-02-13,,,Digital items are non-refundable after delivery to the registered account.,0.1597,1,0,1,train,101
c662fd23c18e,cust_92849,inr_delivery_confirmed,item_not_received,ecommerce,4862.96,1,1,1,1.0,0.0,953,0,1,14,0.821,2025-08-21,2025-09-04,TRK404849794,2025-08-24 12:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.263,7,0,1,train,101
298198203228,cust_27872,unauthorized_3ds,unauthorized,digital_goods,3553.99,1,1,1,1.0,,613,0,2,3,0.943,2025-07-19,2025-07-22,TRK913979970,2025-07-20 21:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0466,6,0,1,train,101
f2c2fd7a1e56,cust_44988,high_velocity_attack,unauthorized,ecommerce,3019.11,1,0,0,,0.0,44,0,8,1,0.863,2025-05-16,2025-05-17,TRK302884387,2025-05-17 18:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2396,4,0,0,train,101
037323fb0e0b,cust_84701,inr_delivery_confirmed,item_not_received,ecommerce,2062.49,1,0,1,1.0,1.0,605,1,1,11,1.233,2025-03-29,2025-04-09,TRK933259668,2025-03-30 00:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0029,2,0,1,train,101
9f4057ff1e50,cust_26359,inr_delivery_confirmed,item_not_received,grocery,3711.67,1,1,1,1.0,0.0,730,0,1,22,0.812,2025-06-05,2025-06-27,TRK961192271,2025-06-07 01:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0699,5,0,1,train,101
a9f429008018,cust_48143,high_velocity_attack,unauthorized,ecommerce,796.99,0,1,0,0.0,1.0,31,0,6,6,1.118,2025-07-14,2025-07-20,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2642,6,0,0,train,101
df2b61cbecfd,cust_87617,unauthorized_3ds,unauthorized,digital_goods,5727.74,1,1,1,0.0,1.0,356,0,1,6,0.69,2025-07-20,2025-07-26,TRK262334372,2025-07-21 16:00:00,Digital items are non-refundable after delivery to the registered account.,-0.097,6,0,1,train,101
e5a38f6abbce,cust_75306,friendly_fraud_long_tenure,unauthorized,ecommerce,2387.86,0,1,0,1.0,1.0,1302,2,3,21,1.933,2025-08-11,2025-09-01,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1823,7,0,1,train,101
bc00cf3c33d4,cust_27399,unauthorized_3ds,unauthorized,travel,1495.54,1,1,0,1.0,1.0,213,1,2,6,1.897,2025-04-26,2025-05-02,TRK940408461,2025-04-29 13:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0837,3,0,1,train,101
